Format Version,1.21,Take Name,Outdoor_2018_05_17_2,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2018-05-17 08.10.51 PM,Total Frames in Take,44265,Total Exported Frames,44265,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1
,,"8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker
Frame,Time,X,Y,Z,W,X,Y,Z,
42318,352.650000,0.016626,-0.985394,0.007815,0.169297,0.269056,0.216527,0.309193,0.000527
42319,352.658333,0.016179,-0.984950,0.009677,0.171810,0.264621,0.216323,0.309655,0.000273
42320,352.666667,0.012079,-0.984879,0.011147,0.172460,0.262287,0.216135,0.310696,0.000437
42321,352.675000,0.012885,-0.984918,0.010186,0.172241,0.258969,0.215952,0.311514,0.000450
42322,352.683333,0.010282,-0.984576,0.011853,0.174251,0.255871,0.215604,0.311912,0.000637
42323,352.691667,0.009135,-0.984666,0.010713,0.173881,0.252531,0.215622,0.312645,0.000670
42324,352.700000,0.006837,-0.984689,0.012173,0.173758,0.249376,0.215122,0.313470,0.000295
42325,352.708333,0.005803,-0.984504,0.012169,0.174845,0.246480,0.215127,0.314169,0.000498
42326,352.716667,0.004144,-0.984288,0.012019,0.176111,0.243122,0.214884,0.315064,0.000254
42327,352.725000,0.004179,-0.984796,0.013145,0.173168,0.241325,0.215187,0.316689,0.000505
42328,352.733333,0.002868,-0.984646,0.013244,0.174034,0.238463,0.215272,0.317937,0.000420
42329,352.741667,-0.000431,-0.984695,0.012874,0.173809,0.236529,0.215090,0.319117,0.000497
42330,352.750000,0.000236,-0.984818,0.013031,0.173101,0.234542,0.214812,0.320553,0.000295
42331,352.758333,-0.001349,-0.984434,0.014639,0.175142,0.231497,0.214371,0.321275,0.000294
42332,352.766667,-0.002618,-0.984707,0.014224,0.173619,0.229435,0.213972,0.322351,0.000355
42333,352.775000,-0.004539,-0.984689,0.013483,0.173739,0.226371,0.213519,0.323324,0.000164
42334,352.783333,-0.006696,-0.984454,0.014029,0.174956,0.224122,0.213153,0.324501,0.000440
42335,352.791667,-0.005376,-0.984545,0.014208,0.174473,0.221386,0.213318,0.325880,0.000300
42336,352.800000,-0.004675,-0.984530,0.013521,0.174629,0.217894,0.213731,0.327193,0.000421
42337,352.808333,-0.004940,-0.984253,0.010505,0.176382,0.214416,0.213678,0.328442,0.000495
42338,352.816667,-0.001912,-0.984636,0.010328,0.174303,0.211945,0.213636,0.330301,0.000741
42339,352.825000,-0.003624,-0.984451,0.009828,0.175349,0.208895,0.213323,0.332047,0.000304
42340,352.833333,-0.005908,-0.984444,0.008854,0.175375,0.205674,0.213287,0.333489,0.000436
42341,352.841667,-0.003875,-0.984367,0.009356,0.175836,0.203434,0.213498,0.335013,0.000574
42342,352.850000,-0.005931,-0.985018,0.009845,0.172071,0.200877,0.213388,0.336724,0.000357
42343,352.858333,-0.006261,-0.984689,0.008776,0.173989,0.197651,0.213613,0.337948,0.000276
42344,352.866667,-0.007367,-0.984434,0.008535,0.175395,0.194473,0.213760,0.338942,0.000432
42345,352.875000,-0.007880,-0.984694,0.010292,0.173812,0.191887,0.214039,0.340205,0.000504
42346,352.883333,-0.007477,-0.984756,0.009488,0.173519,0.189061,0.214613,0.341690,0.000623
42347,352.891667,-0.003063,-0.984603,0.008516,0.174573,0.185497,0.215552,0.342744,0.000314
42348,352.900000,-0.001244,-0.984341,0.007996,0.176087,0.181531,0.216051,0.343637,0.000469
42349,352.908333,-0.000079,-0.984605,0.008265,0.174601,0.178358,0.215970,0.344901,0.000555
42350,352.916667,-0.000239,-0.984820,0.009266,0.173328,0.175077,0.216452,0.346058,0.000345
42351,352.925000,-0.000444,-0.984581,0.009951,0.174644,0.171489,0.216891,0.346913,0.000276
42352,352.933333,-0.000261,-0.984689,0.011619,0.173934,0.169152,0.217328,0.348197,0.000289
42353,352.941667,0.001494,-0.984633,0.009357,0.174381,0.165841,0.217439,0.349308,0.000573
42354,352.950000,0.003091,-0.984613,0.008803,0.174502,0.162675,0.218123,0.350413,0.000332
42355,352.958333,0.001283,-0.984723,0.009747,0.173850,0.159633,0.217581,0.351668,0.000301
42356,352.966667,0.002366,-0.984266,0.010022,0.176396,0.156199,0.217826,0.352148,0.000456
42357,352.975000,0.005287,-0.984453,0.007056,0.175429,0.153101,0.217843,0.353787,0.000538
42358,352.983333,0.006032,-0.984723,0.008172,0.173832,0.149933,0.218170,0.354949,0.000477
42359,352.991667,0.005233,-0.984800,0.008480,0.173405,0.146796,0.217880,0.356184,0.000251
42360,353.000000,0.005947,-0.984844,0.007999,0.173157,0.143714,0.217547,0.357394,0.000437
42361,353.008333,0.007552,-0.984741,0.007632,0.173695,0.139740,0.217352,0.358067,0.000368
42362,353.016667,0.008341,-0.985090,0.007379,0.171678,0.136406,0.217095,0.360180,0.000405
42363,353.025000,0.008597,-0.985204,0.009118,0.170928,0.133970,0.217468,0.361463,0.000591
42364,353.033333,0.008635,-0.985387,0.008306,0.169908,0.130389,0.217213,0.362701,0.000337
42365,353.041667,0.008452,-0.985288,0.010285,0.170381,0.126363,0.217179,0.363682,0.000447
42366,353.050000,0.014496,-0.985253,0.009343,0.170235,0.122911,0.217856,0.364423,0.000400
42367,353.058333,0.013615,-0.985471,0.008781,0.169067,0.118965,0.218064,0.365602,0.000209
42368,353.066667,0.013632,-0.985251,0.008298,0.170368,0.115224,0.217805,0.366483,0.000205
42369,353.075000,0.017228,-0.985261,0.010696,0.169851,0.112468,0.218216,0.367883,0.000366
42370,353.083333,0.019803,-0.985380,0.008104,0.169023,0.108346,0.218635,0.369170,0.000489
42371,353.091667,0.022454,-0.985130,0.009231,0.170088,0.103892,0.218911,0.370074,0.000345
42372,353.100000,0.025118,-0.985434,0.006799,0.168058,0.101051,0.219075,0.371460,0.000568
42373,353.108333,0.026155,-0.985600,0.006482,0.166932,0.097498,0.219123,0.373093,0.000514
42374,353.116667,0.024882,-0.985440,0.006371,0.168072,0.093867,0.219270,0.374337,0.000499
42375,353.125000,0.025018,-0.985771,0.005089,0.166146,0.090981,0.219380,0.375697,0.000630
42376,353.133333,0.026268,-0.985665,0.005188,0.166579,0.088005,0.219390,0.377176,0.000333
42377,353.141667,0.025028,-0.985994,0.005953,0.164788,0.085327,0.219474,0.378551,0.000485
42378,353.150000,0.024029,-0.986055,0.005643,0.164577,0.083652,0.219059,0.380000,0.000437
42379,353.158333,0.023680,-0.985893,0.005031,0.165614,0.081173,0.219072,0.380869,0.000494
42380,353.166667,0.021422,-0.986283,0.005328,0.163583,0.079559,0.218624,0.382029,0.000442
42381,353.175000,0.020137,-0.986358,0.005012,0.163299,0.077371,0.218617,0.383211,0.000311
42382,353.183333,0.019231,-0.986541,0.006910,0.162233,0.075447,0.218656,0.383687,0.000579
42383,353.191667,0.018310,-0.986262,0.004605,0.164105,0.072867,0.218754,0.384828,0.001431
42384,353.200000,0.018370,-0.986308,0.007603,0.163709,0.070879,0.218764,0.385744,0.001229
42385,353.208333,0.020209,-0.986195,0.005332,0.164262,0.068873,0.219044,0.386661,0.001006
42386,353.216667,0.020628,-0.986427,0.003680,0.162859,0.066790,0.219048,0.387422,0.000753
42387,353.225000,0.020858,-0.986332,0.001943,0.163433,0.064864,0.219069,0.388174,0.001113
42388,353.233333,0.019038,-0.986455,0.003609,0.162886,0.062754,0.219078,0.389086,0.001324
42389,353.241667,0.017768,-0.986274,0.000705,0.164155,0.060754,0.219021,0.389656,0.000741
42390,353.250000,0.019468,-0.986346,0.003172,0.163503,0.058966,0.219142,0.390603,0.001321
42391,353.258333,0.018002,-0.986552,0.002848,0.162427,0.057289,0.219187,0.391312,0.001284
42392,353.266667,0.018103,-0.986551,0.002221,0.162433,0.055737,0.219539,0.392384,0.001405
42393,353.275000,0.016101,-0.986967,0.001731,0.160105,0.054278,0.219312,0.393318,0.001426
42394,353.283333,0.016491,-0.987335,0.002709,0.157770,0.052168,0.219301,0.393997,0.001290
42395,353.291667,0.016367,-0.987076,0.003795,0.159372,0.050236,0.219616,0.394326,0.001354
42396,353.300000,0.015227,-0.987628,0.004094,0.156022,0.048956,0.219440,0.395142,0.001075
42397,353.308333,0.015406,-0.987684,0.003981,0.155652,0.046932,0.219742,0.395637,0.001244
42398,353.316667,0.013417,-0.987440,0.004902,0.157350,0.045903,0.220065,0.396158,0.001112
42399,353.325000,0.012686,-0.987374,0.005460,0.157806,0.044256,0.220011,0.396439,0.001106
42400,353.333333,0.011703,-0.987725,0.005994,0.155647,0.043077,0.220112,0.396845,0.001210
42401,353.341667,0.010580,-0.987839,0.005806,0.155013,0.041499,0.220392,0.397167,0.000997
42402,353.350000,0.010079,-0.987951,0.004630,0.154368,0.040427,0.220412,0.397120,0.001225
42403,353.358333,0.009612,-0.988003,0.004879,0.154056,0.039406,0.220723,0.397657,0.001046
42404,353.366667,0.009085,-0.988025,0.004711,0.153952,0.038175,0.220908,0.397713,0.000506
42405,353.375000,0.007948,-0.988443,0.006503,0.151246,0.036719,0.220963,0.398194,0.001059
42406,353.383333,0.006909,-0.988407,0.007780,0.151469,0.035866,0.221076,0.398349,0.000578
42407,353.391667,0.008233,-0.988729,0.009351,0.149196,0.034293,0.221331,0.398842,0.001104
42408,353.400000,0.007360,-0.988700,0.009555,0.149424,0.033277,0.221256,0.399203,0.000626
42409,353.408333,0.005909,-0.988747,0.009814,0.149160,0.032390,0.221171,0.399538,0.000478
42410,353.416667,0.006158,-0.989171,0.010193,0.146283,0.030677,0.221406,0.400171,0.000816
42411,353.425000,0.006155,-0.989157,0.007655,0.146532,0.029572,0.221398,0.400282,0.000464
42412,353.433333,0.006259,-0.989047,0.008760,0.147210,0.027834,0.221405,0.401037,0.000732
42413,353.441667,0.006259,-0.989427,0.009149,0.144610,0.026387,0.221517,0.401590,0.000401
42414,353.450000,0.006097,-0.989440,0.008272,0.144576,0.024976,0.221162,0.401778,0.000385
42415,353.458333,0.004772,-0.989579,0.007996,0.143691,0.023647,0.221305,0.402384,0.000718
42416,353.466667,0.005123,-0.989862,0.009931,0.141590,0.022482,0.221283,0.402782,0.001004
42417,353.475000,0.004568,-0.989902,0.009210,0.141380,0.020544,0.221550,0.403479,0.000553
42418,353.483333,0.005381,-0.990166,0.008123,0.139561,0.019421,0.221698,0.403773,0.000668
42419,353.491667,0.007377,-0.990518,0.008291,0.136933,0.018205,0.221812,0.404150,0.000782
42420,353.500000,0.006024,-0.990640,0.008416,0.136106,0.016675,0.221638,0.404678,0.000600
42421,353.508333,0.004921,-0.990463,0.008213,0.137448,0.014939,0.221615,0.405399,0.000800
42422,353.516667,0.003587,-0.990429,0.008489,0.137719,0.013131,0.221767,0.406069,0.000726
42423,353.525000,0.002867,-0.990599,0.008833,0.136484,0.011626,0.221736,0.406406,0.000609
42424,353.533333,0.002958,-0.990911,0.007752,0.134260,0.010250,0.221655,0.406586,0.000312
42425,353.541667,0.003412,-0.991095,0.009233,0.132792,0.008822,0.221182,0.407010,0.000637
42426,353.550000,0.003417,-0.991144,0.009299,0.132420,0.006641,0.221261,0.407461,0.000693
42427,353.558333,0.003963,-0.991056,0.009217,0.133067,0.005552,0.221268,0.407956,0.000639
42428,353.566667,0.004372,-0.991208,0.008595,0.131962,0.003671,0.221535,0.408333,0.000785
42429,353.575000,0.003087,-0.991101,0.009906,0.132708,0.001804,0.221029,0.408496,0.000518
42430,353.583333,0.003689,-0.991114,0.008932,0.132664,0.000166,0.221275,0.409137,0.000568
42431,353.591667,0.004568,-0.990945,0.009756,0.133834,-0.001853,0.221681,0.409764,0.000433
42432,353.600000,0.002836,-0.990970,0.009931,0.133683,-0.003747,0.221365,0.409983,0.000605
42433,353.608333,0.003145,-0.991423,0.008926,0.130351,-0.005436,0.221548,0.411082,0.000948
42434,353.616667,0.003339,-0.991868,0.008610,0.126933,-0.006664,0.221388,0.411417,0.000399
42435,353.625000,0.003997,-0.991767,0.009172,0.127668,-0.008653,0.221268,0.411553,0.000447
42436,353.633333,0.004204,-0.991964,0.010957,0.125975,-0.010490,0.221231,0.412245,0.000835
42437,353.641667,0.003668,-0.991646,0.009675,0.128573,-0.012471,0.221003,0.412576,0.000884
42438,353.650000,0.004348,-0.991458,0.009763,0.129986,-0.014271,0.221261,0.412784,0.000898
42439,353.658333,0.004073,-0.991864,0.010532,0.126804,-0.015514,0.221348,0.413104,0.000670
42440,353.666667,0.003925,-0.991806,0.011190,0.127198,-0.017513,0.221479,0.413459,0.000440
42441,353.675000,0.005339,-0.991990,0.012453,0.125591,-0.018822,0.221741,0.413298,0.000512
42442,353.683333,0.004180,-0.991841,0.014221,0.126613,-0.020032,0.221730,0.413580,0.000538
42443,353.691667,0.003625,-0.991736,0.012440,0.127640,-0.020601,0.221625,0.413695,0.000518
42444,353.700000,0.003654,-0.991814,0.011989,0.127072,-0.022113,0.221846,0.413611,0.000511
42445,353.708333,0.004430,-0.992031,0.011939,0.125351,-0.023214,0.222084,0.413840,0.000469
42446,353.716667,0.004888,-0.992106,0.011737,0.124757,-0.024045,0.222309,0.413795,0.000383
42447,353.725000,0.003482,-0.992407,0.013768,0.122178,-0.025339,0.222392,0.414045,0.000282
42448,353.733333,0.002723,-0.992420,0.013231,0.122146,-0.025832,0.222410,0.414104,0.000533
42449,353.741667,0.002332,-0.992554,0.012483,0.121145,-0.025997,0.222212,0.414465,0.000720
42450,353.750000,0.001866,-0.992948,0.014308,0.117671,-0.027662,0.222336,0.414677,0.000332
42451,353.758333,0.002043,-0.992645,0.014097,0.120221,-0.028449,0.222357,0.414699,0.000620
42452,353.766667,0.000454,-0.993063,0.013534,0.116804,-0.030108,0.222254,0.415169,0.000496
42453,353.775000,0.003050,-0.993075,0.011712,0.116856,-0.030618,0.222314,0.415650,0.000646
42454,353.783333,0.001964,-0.992897,0.011802,0.118377,-0.031392,0.222317,0.416088,0.000879
42455,353.791667,0.000888,-0.993037,0.012261,0.117158,-0.032468,0.222110,0.416536,0.000865
42456,353.800000,0.000722,-0.993267,0.012299,0.115190,-0.033810,0.222353,0.416993,0.000729
42457,353.808333,0.000964,-0.993359,0.011764,0.114452,-0.035063,0.222338,0.417415,0.000410
42458,353.816667,0.002601,-0.993366,0.011120,0.114427,-0.036597,0.222425,0.417709,0.000725
42459,353.825000,0.000393,-0.993407,0.011607,0.114055,-0.037938,0.222400,0.417751,0.000510
42460,353.833333,-0.000649,-0.993610,0.012326,0.112195,-0.039014,0.222166,0.418121,0.000573
42461,353.841667,-0.000446,-0.994054,0.014674,0.107896,-0.040015,0.222133,0.418395,0.000381
42462,353.850000,0.002302,-0.993920,0.014058,0.109177,-0.040894,0.222408,0.419202,0.000708
42463,353.858333,0.001300,-0.994102,0.015027,0.107398,-0.042631,0.222327,0.419593,0.000583
42464,353.866667,-0.000905,-0.994234,0.015762,0.106064,-0.043774,0.222004,0.419998,0.000610
42465,353.875000,0.001009,-0.994505,0.015158,0.103578,-0.045635,0.222415,0.420218,0.000559
42466,353.883333,0.000914,-0.994676,0.015875,0.101815,-0.046797,0.222363,0.420169,0.000353
42467,353.891667,0.000565,-0.994975,0.014320,0.099093,-0.048099,0.222261,0.420513,0.000474
42468,353.900000,0.001667,-0.995501,0.013081,0.093834,-0.049856,0.222152,0.421110,0.000291
42469,353.908333,0.000348,-0.995399,0.012169,0.095040,-0.051927,0.222133,0.421097,0.000263
42470,353.916667,0.000542,-0.995095,0.012937,0.098071,-0.053329,0.222410,0.421790,0.000181
42471,353.925000,0.000005,-0.995141,0.013229,0.097567,-0.053894,0.222106,0.422377,0.000838
42472,353.933333,0.055005,-0.996134,-0.024433,0.063994,-0.048201,0.225873,0.428505,0.003690
42473,353.941667,0.000764,-0.995301,0.010566,0.096249,-0.057672,0.222194,0.423186,0.000358
42474,353.950000,0.000179,-0.995469,0.012033,0.094323,-0.058528,0.222447,0.423432,0.000454
42475,353.958333,-0.002462,-0.995578,0.011961,0.093141,-0.059253,0.221895,0.423793,0.000805
42476,353.966667,-0.002018,-0.995847,0.012809,0.090115,-0.060636,0.222260,0.424436,0.000725
42477,353.975000,0.003710,-0.996094,0.009165,0.087743,-0.060446,0.221874,0.424238,0.002992
42478,353.983333,-0.001729,-0.995949,0.011324,0.089186,-0.063869,0.221518,0.425567,0.000701
42479,353.991667,-0.002144,-0.995964,0.012150,0.088902,-0.064359,0.221627,0.425814,0.000604
42480,354.000000,0.000700,-0.996248,0.009561,0.086007,-0.065619,0.221500,0.425693,0.002830
42481,354.008333,-0.001987,-0.996483,0.009803,0.083195,-0.068350,0.221267,0.427119,0.000451
42482,354.016667,-0.003781,-0.996270,0.010089,0.085617,-0.068667,0.221106,0.427150,0.000704
42483,354.025000,-0.001231,-0.996424,0.011000,0.083763,-0.070537,0.221456,0.427870,0.000427
42484,354.033333,-0.003529,-0.996541,0.010900,0.082303,-0.072594,0.220976,0.428756,0.000601
42485,354.041667,-0.003687,-0.996402,0.008643,0.084234,-0.073567,0.220898,0.429031,0.000875
42486,354.050000,-0.002464,-0.996563,0.008698,0.082346,-0.075104,0.221034,0.429157,0.000973
42487,354.058333,-0.002938,-0.996965,0.008619,0.077322,-0.077107,0.220602,0.430140,0.002896
42488,354.066667,-0.003485,-0.997094,0.009724,0.075482,-0.078009,0.220622,0.430322,0.002585
42489,354.075000,-0.002901,-0.997076,0.007455,0.075992,-0.078371,0.220327,0.430729,0.000638
42490,354.083333,-0.006474,-0.997246,0.009514,0.073273,-0.079275,0.220053,0.431099,0.000558
42491,354.091667,-0.005285,-0.997226,0.008529,0.073753,-0.080820,0.220363,0.431477,0.000728
42492,354.100000,-0.005758,-0.997319,0.008838,0.072407,-0.082180,0.220370,0.431812,0.000557
42493,354.108333,-0.008289,-0.997166,0.008865,0.074247,-0.083889,0.219793,0.432402,0.000858
42494,354.116667,-0.009543,-0.997108,0.007222,0.075052,-0.084683,0.219653,0.432861,0.000967
42495,354.125000,-0.007369,-0.997373,0.007090,0.071711,-0.085867,0.219773,0.433256,0.000808
42496,354.133333,-0.009630,-0.997357,0.005881,0.071769,-0.087300,0.219523,0.433670,0.002562
42497,354.141667,-0.009314,-0.997541,0.005928,0.069205,-0.089586,0.219325,0.434343,0.002495
42498,354.150000,-0.011141,-0.997546,0.005844,0.068869,-0.091693,0.219291,0.434857,0.002752
42499,354.158333,-0.011160,-0.997670,0.005629,0.067070,-0.091895,0.218894,0.435087,0.002786
42500,354.166667,-0.010327,-0.997843,0.004876,0.064647,-0.092052,0.219117,0.435189,0.002307
42501,354.175000,-0.012702,-0.997804,0.004727,0.064829,-0.094283,0.218953,0.435433,0.002389
42502,354.183333,-0.014713,-0.997831,0.006711,0.063815,-0.094809,0.218278,0.434956,0.002384
42503,354.191667,-0.013160,-0.997808,0.007546,0.064414,-0.096022,0.218490,0.435211,0.002372
42504,354.200000,-0.011424,-0.998031,0.006811,0.061293,-0.098627,0.218616,0.435855,0.000891
42505,354.208333,-0.011024,-0.998010,0.007460,0.061636,-0.099806,0.218526,0.435099,0.001917
42506,354.216667,-0.010056,-0.998027,0.005056,0.061764,-0.102738,0.218789,0.435462,0.000320
42507,354.225000,-0.010924,-0.998208,0.005169,0.058602,-0.103653,0.218447,0.435673,0.002185
42508,354.233333,-0.009972,-0.998105,0.006790,0.060333,-0.105409,0.218382,0.435733,0.000354
42509,354.241667,-0.008110,-0.998222,0.007918,0.058524,-0.108021,0.218810,0.436039,0.000346
42510,354.250000,-0.006068,-0.998315,0.008082,0.057137,-0.109744,0.219064,0.435829,0.000804
42511,354.258333,-0.006863,-0.998259,0.009658,0.057785,-0.110234,0.218917,0.435567,0.001089
42512,354.266667,-0.005459,-0.998238,0.008726,0.058431,-0.111208,0.218639,0.435686,0.001150
42513,354.275000,-0.010585,-0.998224,0.008216,0.058051,-0.114810,0.218368,0.436214,0.000531
42514,354.283333,-0.010894,-0.998355,0.008188,0.055692,-0.117285,0.218240,0.436101,0.000310
42515,354.291667,-0.004143,-0.998351,0.008215,0.056669,-0.118372,0.218801,0.435968,0.000871
42516,354.300000,-0.005725,-0.998320,0.008566,0.057021,-0.118742,0.218810,0.435420,0.001662
42517,354.308333,-0.005030,-0.998451,0.008901,0.054686,-0.119844,0.218623,0.435116,0.001114
42518,354.316667,-0.006805,-0.998504,0.009672,0.053382,-0.123560,0.218426,0.435424,0.000895
42519,354.325000,-0.007282,-0.998580,0.010882,0.051639,-0.125384,0.218703,0.435297,0.000598
42520,354.333333,-0.006768,-0.998531,0.010999,0.052626,-0.126882,0.218951,0.435031,0.000776
42521,354.341667,-0.005814,-0.998614,0.012917,0.050685,-0.127805,0.218610,0.434851,0.000843
42522,354.350000,-0.009611,-0.998617,0.015274,0.049375,-0.129193,0.218268,0.434115,0.001256
42523,354.358333,-0.009023,-0.998656,0.015703,0.048553,-0.130628,0.218458,0.434110,0.001408
42524,354.366667,-0.006437,-0.998673,0.015116,0.048798,-0.132913,0.218896,0.434278,0.001028
42525,354.375000,-0.006841,-0.998673,0.016941,0.048140,-0.135249,0.218581,0.434047,0.001156
42526,354.383333,-0.006751,-0.998795,0.018501,0.044946,-0.136093,0.218782,0.434124,0.001177
42527,354.391667,-0.006124,-0.998923,0.017165,0.042679,-0.137028,0.218695,0.433988,0.001279
42528,354.400000,-0.006927,-0.998949,0.017525,0.041777,-0.139193,0.218750,0.433746,0.000868
42529,354.408333,-0.007227,-0.998928,0.016513,0.042650,-0.141723,0.218872,0.433814,0.000513
42530,354.416667,-0.007169,-0.998975,0.015644,0.041880,-0.143865,0.219049,0.433580,0.000411
42531,354.425000,-0.009142,-0.998984,0.016162,0.041060,-0.144555,0.218684,0.433502,0.000702
42532,354.433333,-0.008631,-0.999061,0.014934,0.039743,-0.146631,0.218694,0.433703,0.001060
42533,354.441667,-0.010248,-0.999118,0.017550,0.036759,-0.148178,0.218795,0.433802,0.000566
42534,354.450000,-0.013700,-0.999190,0.019201,0.032610,-0.149260,0.218459,0.434151,0.000495
42535,354.458333,-0.014828,-0.999203,0.021088,0.030472,-0.152197,0.218735,0.434147,0.000320
42536,354.466667,-0.014430,-0.999240,0.021253,0.029312,-0.153043,0.218910,0.434134,0.000945
42537,354.475000,-0.014459,-0.999127,0.021714,0.032643,-0.154149,0.219126,0.434201,0.000712
42538,354.483333,-0.013766,-0.999259,0.020959,0.029199,-0.156248,0.219083,0.434620,0.001112
42539,354.491667,-0.011671,-0.999323,0.021319,0.027634,-0.157925,0.219210,0.434882,0.001013
